	sample_name_R	indel_COL_A	indel_COL_B	indel_COL_C	indel_COL_D	indel_COL_E
555	PD37449:26	0.994584310602125	1.0843468219523e-11	33.3511577043509	8.29116992274384	3.37967459012409
556	PD37449:27	8.56594622783631	0.040466596342473	1.41007910693448	0.000106359712886403	1.26020846094182e-12
557	PD37449:28	8.26361795146738	10.0717093511108	23.4681183066081	7.18982702849202	2.023319987924
558	PD37449:29	5.59993664859284	21.8165448122222	5.90605803742459	1.43443296417233	18.2596331952857
559	PD37449:3	1.54872802999097	1.75295900369491e-12	9.56167506121379	1.61043639022239	3.29575730229166
560	PD37449:30	5.40231128983011	31.2742154322103	8.41906712988629	3.88006778829405	11.0409474926642
561	PD37449:31	0.124362851012133	1.89290444305671	0.988392602374434	0.000162072123492747	0.0107793613174203
562	PD37449:33	9.29223562183883	1.75295900369491e-12	124.259786354609	17.1597015874444	11.304853537019
563	PD37449:34	8.4985742898845	33.1250518336685	9.76778116603248	4.62520404971374	1.26020846094182e-12
564	PD37449:35	6.01775380246403	38.5336667518242	9.26641507285897	4.67846915025245	8.52030807786195
565	PD37449:36	4.72155535551573	26.0911128598648	156.30095556516	17.777571827746	11.1254026722908
566	PD37449:37	4.30131811084954	30.5176915915358	10.9500099337381	3.41171935238535	22.8358679652053
567	PD37449:38	8.23892320277809	5.8667199122435	148.45969359266	20.8854844807144	9.5657561859197
568	PD37449:39	12.7878270899529	8.51911156810957	124.778211935329	16.2135683215096	6.71786617824964
569	PD37449:4	1.13040815339692	0.884831894254023	0.000228497560649417	0.000257018435982903	0.000874751356654949
570	PD37449:40	7.21645680948917	7.17239649133386	2.62775006959636	8.70237272952086e-13	1.26020846094182e-12
571	PD37449:41	0.00523972051659829	1.00718969650307	0.000332801414922256	0.000439942545289855	0.00339848601824133
572	PD37449:42	0.000137549889837471	1.75295900369491e-12	2.94606459446813	1.06852954384011	0.00186653319305134
573	PD37449:43	0.00317250283591279	0.778006804687008	3.2337472740141	9.44832527215298e-05	0.00157989305917113
574	PD37449:44	1.01294107271786	1.75295900369491e-12	0.000229192634056814	0.000587061904148097	0.00284244203867004
575	PD37449:45	2.88336725425018	1.75295900369491e-12	1.13293604047924	0.000296213678761495	1.26020846094182e-12
576	PD37449:47	0.00806081459260979	1.00457695077252	0.000225036292486778	0.000646140541657032	0.00309170212173009
577	PD37449:48	0.00460846555932373	2.00799713333316	0.000271901402646697	0.000328133919366867	0.00339565900623455
578	PD37449:5	19.7796074709125	1.75295900369491e-12	185.393346528863	26.9647353562706	7.87887482773709
579	PD37449:6	8.93579112694311	39.5711677350069	112.220754319459	14.5293624206426	4.75953262502849
580	PD37449:61	0.000890255884134444	0.00648478978468591	0.000295356158258449	0.000226994063660754	1.0087023289382
581	PD37449:63	0.00377687358168376	0.000323305448599262	0.000183716600288163	1.00836939697561	0.00394463472601908
582	PD37449:64	2.33650545464594	12.8358451404242	59.0315077792755	14.2607988563329	3.55192859986429
583	PD37449:69	1.0765898653413e-12	18.3007930350656	1.41699383288952	1.18517447430088	0.113648202750613
584	PD37449:7	0.0164885727521481	1.94224334036004	0.000137627541319152	1.04062661609256	0.0171029510173001
585	PD37449:70	0.00377687358168376	0.000323305448599262	0.000183716600288163	1.00836939697561	0.00394463472601908
586	PD37449:74	0.0158269930808999	2.98858754337249	0.000245040837731696	0.000481796727431393	0.0114605469323022
587	PD37449:75	0.043238804153126	1.75295900369491e-12	16.2870023254311	3.68563425080462	0.000719342514535083
588	PD37449:77	0.753370508471424	0.845655324147896	1.40800392748128	0.000102831828694293	0.00946797988086637
589	PD37449:79	1.59482792497981	1.64005280498599	0.000259802620025691	0.000460744113554789	6.78099754686316
590	PD37449:8	3.93339186150375	24.556504911242	47.4532589242755	6.21708268776972	11.8563672374426
591	PD37449:82	0.000959991160289471	0.00371332614668694	0.000291850062627194	0.00430804271045804	1.00732650494275
592	PD37449:84	0.000550217162175167	0.0128329982513133	8.99300488513278	8.70237272952086e-13	0.0102131760308397
593	PD37449:85	1.0765898653413e-12	1.09342443417165	12.8361318444686	1.04074869158052	0.0462953996574935
594	PD37449:86	1.22751955318926	1.75295900369491e-12	47.44007162615	6.88907637350271	0.459924600362489
595	PD37449:87	0.0202946922973736	1.75295900369491e-12	27.353335930046	6.64183325398284	0.00112634461691703
596	PD37449:88	2.84931293389856	1.75295900369491e-12	2.15305858476249	0.000267606520723719	0.0139605313209966
597	PD37449:9	1.69709323799174	19.2547643733998	10.0609137887849	8.70237272952086e-13	0.0038420635333324
598	PD37449:91	0.00136135278784746	0.00537224453843645	0.000507064154752969	0.000221992428050241	1.00913707001557
599	PD37449:94	0.00085962278798551	0.00599175204656297	0.000290360305725299	0.000224672675186981	2.00923304023387
600	PD37590:1	7.39717529188084	102.374876767275	19.1986367263312	8.45324231520341	13.5927148920254
601	PD37590:10	1.95492412016532	2.02577855477301	1.25332360538605e-12	1.83811399230064	1.19778009256008
602	PD37590:100	40.5054818527198	57.6514496072046	7.84810340846919	7.44120042630451	25.5703715239394
603	PD37590:102	5.9120456803739	34.9904807282017	11.9848528051931	4.3884171348913	7.74081543929331
604	PD37590:11	0.00222344075223878	1.67174848931452	1.33536671853256	0.000244887336237423	0.00701772872776758
605	PD37590:12	2.05516538308694	1.75295900369491e-12	0.00028858227267052	0.000237203250645135	7.96090616703361
606	PD37590:13	0.000351141351460296	0.00406713037796639	0.000160437394864617	1.01246833650241	0.999550601361982
607	PD37590:14	1.0765898653413e-12	5.64163644134204	1.45726314192455	0.000115442192807604	2.91758801485306
608	PD37590:15	4.1530538587357	47.925550527975	10.461455291554	2.63341238560669	26.8431465793512
609	PD37590:16	17.8228067912904	59.4509298504296	28.913210595958	16.9954510406954	32.8341961721512
610	PD37590:17	14.116335658951	59.0378070280293	13.8706661177842	10.3901544676437	1.60165181824596
611	PD37590:18	0.00202761574644853	4.63869050437233	0.000265414511792177	0.000361510484699715	2.37525729089658
612	PD37590:19	0.00668938426913141	5.99137866186896	0.000238494088078282	0.000269867433416587	0.0180274517872514
613	PD37590:2	0.000545707246584054	4.63299117265174	0.000228721925586678	0.000358173955224702	2.38247855489562
614	PD37590:20	15.2649957653027	52.0735977100161	6.51048928634333	10.328033214287	7.83949172452642
615	PD37590:21	16.5308151248462	48.9779542913777	10.4005023569436	10.1735043681277	30.93382376129
616	PD37590:22	0.00162880797778555	1.8635977945928	1.13342923430338	0.000136680162486751	0.0178088402633258
617	PD37590:23	0.00247905511826282	24.5060772804449	2.02687805928843e-11	1.79576442579954	13.7122875755934
618	PD37590:24	4.51147542171026	1.75085378690981e-05	1.80615423950417	2.38483863447171e-05	2.69892747255662
619	PD37590:25	1.0765898653413e-12	1.75295900369491e-12	0.760790621582917	2.25019661884508	0.00560824417824453
620	PD37590:26	0.00104524794216462	0.0054989914317407	0.000367784696802037	0.000222127035492273	2.00946529653521
621	PD37590:27	2.18989986675771	1.75295900369491e-12	0.825481299264853	0.000571596206895987	0.000646858574851944
622	PD37590:28	12.0117083094876	12.8445708651292	3.93571947206378	3.38358861062626	12.8410083781716
623	PD37590:29	1.02207539303919	1.9779339926709	0.000209222494427541	0.00031342982801251	0.0160690025381317
624	PD37590:3	0.447722116837789	0.00057881789419049	1.25332360538605e-12	1.56461371046755	0.00368203969224154
625	PD37590:30	6.46406261572065	81.4582588226115	7.57392761053898	2.64183094214948	7.87856458515903
626	PD37590:31	1.01322489707538	1.75295900369491e-12	0.000271977000837726	0.000370907507029177	0.00273198812789553
627	PD37590:32	0.00136135278784746	0.00537224453843645	0.000507064154752969	0.000221992428050241	1.00913707001557
628	PD37590:33	0.00523972051659829	1.00718969650307	0.000332801414922256	0.000439942545289855	0.00339848601824133
629	PD37590:34	29.8194386547498	84.6938428801567	13.10864241094	1.48164539525392	44.9130649804646
630	PD37590:35	2.77630183331693	0.293647961099716	0.0415946790544432	3.93444562337536	0.970601122928203
631	PD37590:36	1.61949662114067	1.75295900369491e-12	1.38018404048921	1.00648050644823	4.01043548603499
632	PD37590:37	0.00358371432589396	5.00067364070035	0.000294372544471322	0.000355579422144364	0.0116959153979532
633	PD37590:38	0.000670579618094533	0.00315250209657434	0.000406597788181094	1.00787244653095	1.00449552839979
634	PD37590:39	23.7243482862397	20.2266325890348	4.44246683697856	8.70237272952086e-13	6.623158781048
635	PD37590:4	26.6493629655786	45.0865206243636	10.6285388822133	4.25113210717407	40.4010501063476
636	PD37590:40	1.0131101167397	1.75295900369491e-12	0.000239915111712447	0.000558193894082858	0.00269154361356538
637	PD37590:41	1.30753614438771	1.75295900369491e-12	9.83832599035023e-05	0.705802959758998	0.00316076690173048
638	PD37590:42	2.93838531873936	1.75295900369491e-12	2.54234093018012	1.24030576918541e-12	4.53587219352472
639	PD37590:43	0.000890255884134444	0.00648478978468591	0.000295356158258449	0.000226994063660754	1.0087023289382
640	PD37590:45	1.86170635847113	1.75295900369491e-12	0.00020870755455312	0.000253128043475003	3.15443051337153
641	PD37590:46	15.3931961250812	58.7771591108028	9.19837313054021	11.9378876403109	15.7099908897101
642	PD37590:47	10.3726684379236	0.494637787154168	0.0582251910253362	1.09106432814077	1.26020846094182e-12
643	PD37590:48	1.0765898653413e-12	1.36283197105204e-11	1.01473840076033	0.000785728214871168	2.00107545989109
644	PD37590:49	0.000890255884134444	0.00648478978468591	0.000295356158258449	0.000226994063660754	1.0087023289382
645	PD37590:5	8.5710510879706	93.6822969095786	1.25332360538605e-12	11.2005860558201	29.5626932953812
646	PD37590:50	28.1819530229335	37.9493373547559	6.929514990173	4.9558035595558	1.26020846094182e-12
647	PD37590:51	4.22602086963402	55.8802514312265	9.50501566028093	13.9798663947994	12.4254499500336
648	PD37590:52	20.8292770477349	48.7445250998124	3.84111866114522	12.2957782479381	4.30590179670714
649	PD37590:57	0.00525379478480695	0.000604664194995417	0.000106167532262506	1.00241702018033	0.00821629152133375
650	PD37590:58	0.00482508943869423	1.75295900369491e-12	0.00025641298321982	0.00175260856717021	1.00976560533382
651	PD37590:59	1.0765898653413e-12	7.9055379452236	1.9560891179649	1.00828623569944	0.146689968037486
652	PD37590:6	18.6325995687717	51.6055984929785	8.67088302897645	10.308730023625	17.7987931166443
653	PD37590:60	13.6624180853062	58.0274195105069	9.05364451954106	8.41708958862874	24.8560397826431
654	PD37590:61	0.000890255884134444	0.00648478978468591	0.000295356158258449	0.000226994063660754	1.0087023289382
655	PD37590:63	0.00294482761948223	12.5440561462084	0.000878548873049116	0.000280684535278054	8.46844554674269
656	PD37590:64	4.61323971592957	3.7383187807981	0.000975283746942425	0.000531000373107362	0.663536405542707
657	PD37590:65	14.0127817181713	1.75295900369491e-12	0.00120296340219818	0.000280279847433827	0.00233187310415142
658	PD37590:66	22.353598814764	36.9406644167891	2.92476284513517	1.45748208369239	28.3401002198295
659	PD37590:67	16.5903704891655	65.6898261503076	6.89512936128576	1.56766639978443	30.273635634714
660	PD37590:68	20.5371671702517	42.1449035156813	10.8975156231617	2.93868983907448	54.4983268574911
661	PD37590:7	5.24509410890935	18.5190870444037	2.88337408108529	2.59212326438512	29.7769191236372
662	PD37590:71	0.000530203826686464	3.19047811569317	0.000257578752893408	0.000222658191463595	0.825113273929279
663	PD37590:72	1.0765898653413e-12	7.22369588682614	4.26080814652071	4.82111264608926	7.71097655238561
664	PD37590:73	10.2987922795844	74.2082971587894	8.39767810339737	9.84326545680852	17.2685887645994
665	PD37590:77	0.00377687358168376	0.000323305448599262	0.000183716600288163	1.00836939697561	0.00394463472601908
666	PD37590:79	0.00588481263081572	1.75295900369491e-12	1.00612065589822	0.000809435775542857	0.0037852338822864
667	PD37590:8	10.1454610759919	42.2882665419885	0.000752100017142662	1.72793407244218	19.8542021737595
668	PD37590:80	27.6145161198512	65.6397749624774	10.8907630146132	4.09347179987905	38.7780926440116
669	PD37590:81	3.67765810668482	14.8588811674139	0.0177557335819829	1.46231075006247	1.26020846094182e-12
670	PD37590:82	28.1562654652595	70.9506095614447	12.4689328155219	10.7467108022521	62.69408315155
671	PD37590:83	11.3064398445186	83.4884698816917	11.646868653398	14.8878721176001	6.68697005007111
672	PD37590:84	1.0765898653413e-12	3.49824241856795	1.03468996379832	0.000124297188225085	0.483545590382753
673	PD37590:85	3.10331747460452e-05	2.92629546411029	7.22231713591684e-05	1.01090985677689	0.0792912131299725
674	PD37590:86	5.08171312846347	11.0423935284566	0.00166036382393346	1.157720599842	5.73311439624261
675	PD37590:87	7.39968999365858	49.217042002543	5.06256150078313	1.45547160084751	23.8818561199881
676	PD37590:88	31.7008467210953	75.2072007976832	9.70668025625036	1.68707186648689	39.714828666709
677	PD37590:89	1.0765898653413e-12	0.0347883761826485	2.38404390763626	1.29590714451569	4.30185708091159
678	PD37590:9	1.10044756162436	1.75295900369491e-12	0.000303325326950583	0.000238149146856139	1.91561018561521
679	PD37590:90	20.5558589817279	43.698692899916	14.4043784118816	8.55394182297957	40.8037246351106
680	PD37590:91	0.00219226291917936	0.00116652894670383	0.0003588963035289	0.000256391706792042	2.01262536376544
681	PD37590:92	30.9769124245803	96.7356817651266	2.60846447310103	5.6853348513316	0.0102506071824991
682	PD37590:93	5.43493110164907	47.1226680451943	9.11490669979629	6.34859444132583	4.99551576423308
683	PD37590:94	2.01311601784559	1.75295900369491e-12	0.000227160803018277	0.000360619052563382	0.00289574617998461
684	PD37590:96	10.7781341021447	59.5572206440049	17.9047878468483	12.3754116880827	39.401047946666
685	PD37590:98	21.5460097287509	64.6714846369014	15.5013625217633	5.46545597124087	41.8323034177689
686	PD37590:99	2.36106262666196	6.29015267314767	1.17261662062255	1.19204207057749	0.000727252452748329
